# Intensity Error [H,H,0] DeltaE [0,0,L] [-H,H,0]
#  shape: 80x50x1x1
5.379579e-05 6.100038e-06 2.499959e-01 1.575000e+01 0.000000e+00 5.000000e+00
5.993647e-05 6.583016e-06 2.499959e-01 1.625000e+01 0.000000e+00 5.000000e+00
5.779898e-05 6.892397e-06 2.499959e-01 1.675000e+01 0.000000e+00 5.000000e+00
4.624235e-05 6.558397e-06 2.499959e-01 1.725000e+01 0.000000e+00 5.000000e+00
3.268994e-05 6.230618e-06 2.499959e-01 1.775000e+01 0.000000e+00 5.000000e+00
2.383484e-05 6.173041e-06 2.499959e-01 1.825000e+01 0.000000e+00 5.000000e+00
2.285218e-05 6.069784e-06 2.499959e-01 1.875000e+01 0.000000e+00 5.000000e+00
2.293983e-05 5.829025e-06 2.499959e-01 1.925000e+01 0.000000e+00 5.000000e+00
2.030322e-05 5.598517e-06 2.499959e-01 1.975000e+01 0.000000e+00 5.000000e+00
1.074874e-05 5.434349e-06 2.499959e-01 2.025000e+01 0.000000e+00 5.000000e+00
1.921428e-06 5.284009e-06 2.499959e-01 2.075000e+01 0.000000e+00 5.000000e+00
3.681299e-07 5.061708e-06 2.499959e-01 2.125000e+01 0.000000e+00 5.000000e+00
3.045903e-06 5.165100e-06 2.499959e-01 2.175000e+01 0.000000e+00 5.000000e+00
8.104895e-06 5.502537e-06 2.499959e-01 2.225000e+01 0.000000e+00 5.000000e+00
1.694488e-05 6.097169e-06 2.499959e-01 2.275000e+01 0.000000e+00 5.000000e+00
2.048729e-05 7.096030e-06 2.499959e-01 2.325000e+01 0.000000e+00 5.000000e+00
1.053509e-05 7.150712e-06 2.499959e-01 2.375000e+01 0.000000e+00 5.000000e+00
-7.589649e-06 6.679374e-06 2.499959e-01 2.425000e+01 0.000000e+00 5.000000e+00
-2.502243e-05 6.932825e-06 2.499959e-01 2.475000e+01 0.000000e+00 5.000000e+00
2.665197e-03 5.954472e-05 3.499959e-01 2.500000e-01 0.000000e+00 5.000000e+00
1.820254e-03 4.057039e-05 3.499959e-01 7.500000e-01 0.000000e+00 5.000000e+00
9.719953e-04 2.453661e-05 3.499959e-01 1.250000e+00 0.000000e+00 5.000000e+00
3.133510e-04 1.438161e-05 3.499959e-01 1.750000e+00 0.000000e+00 5.000000e+00
7.828632e-05 1.045347e-05 3.499959e-01 2.250000e+00 0.000000e+00 5.000000e+00
3.276482e-05 8.956999e-06 3.499959e-01 2.750000e+00 0.000000e+00 5.000000e+00
2.760101e-05 8.116409e-06 3.499959e-01 3.250000e+00 0.000000e+00 5.000000e+00
3.536936e-05 8.078395e-06 3.499959e-01 3.750000e+00 0.000000e+00 5.000000e+00
4.793213e-05 8.011610e-06 3.499959e-01 4.250000e+00 0.000000e+00 5.000000e+00
5.678392e-05 7.705261e-06 3.499959e-01 4.750000e+00 0.000000e+00 5.000000e+00
5.946967e-05 7.249098e-06 3.499959e-01 5.250000e+00 0.000000e+00 5.000000e+00
5.255597e-05 6.968025e-06 3.499959e-01 5.750000e+00 0.000000e+00 5.000000e+00
4.370829e-05 6.738269e-06 3.499959e-01 6.250000e+00 0.000000e+00 5.000000e+00
4.491398e-05 6.877874e-06 3.499959e-01 6.750000e+00 0.000000e+00 5.000000e+00
5.432453e-05 7.630660e-06 3.499959e-01 7.250000e+00 0.000000e+00 5.000000e+00
5.515403e-05 8.018975e-06 3.499959e-01 7.750000e+00 0.000000e+00 5.000000e+00
4.510025e-05 7.491656e-06 3.499959e-01 8.250000e+00 0.000000e+00 5.000000e+00
3.212169e-05 6.828327e-06 3.499959e-01 8.750000e+00 0.000000e+00 5.000000e+00
2.587737e-05 6.606559e-06 3.499959e-01 9.250000e+00 0.000000e+00 5.000000e+00
2.372878e-05 6.520556e-06 3.499959e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.344757e-05 6.398930e-06 3.499959e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.729274e-05 6.464686e-06 3.499959e-01 1.075000e+01 0.000000e+00 5.000000e+00
3.544565e-05 6.254940e-06 3.499959e-01 1.125000e+01 0.000000e+00 5.000000e+00
4.151787e-05 5.974178e-06 3.499959e-01 1.175000e+01 0.000000e+00 5.000000e+00
4.490984e-05 6.181892e-06 3.499959e-01 1.225000e+01 0.000000e+00 5.000000e+00
4.252084e-05 6.107603e-06 3.499959e-01 1.275000e+01 0.000000e+00 5.000000e+00
4.074720e-05 5.843696e-06 3.499959e-01 1.325000e+01 0.000000e+00 5.000000e+00
4.383336e-05 5.645631e-06 3.499959e-01 1.375000e+01 0.000000e+00 5.000000e+00
4.861055e-05 5.744975e-06 3.499959e-01 1.425000e+01 0.000000e+00 5.000000e+00
5.091527e-05 5.998863e-06 3.499959e-01 1.475000e+01 0.000000e+00 5.000000e+00
5.184907e-05 6.160607e-06 3.499959e-01 1.525000e+01 0.000000e+00 5.000000e+00
5.642821e-05 6.246503e-06 3.499959e-01 1.575000e+01 0.000000e+00 5.000000e+00
5.955626e-05 6.373706e-06 3.499959e-01 1.625000e+01 0.000000e+00 5.000000e+00
5.494548e-05 6.627625e-06 3.499959e-01 1.675000e+01 0.000000e+00 5.000000e+00
4.261085e-05 6.424760e-06 3.499959e-01 1.725000e+01 0.000000e+00 5.000000e+00
3.112561e-05 6.077946e-06 3.499959e-01 1.775000e+01 0.000000e+00 5.000000e+00
2.239586e-05 6.087575e-06 3.499959e-01 1.825000e+01 0.000000e+00 5.000000e+00
2.083236e-05 6.035959e-06 3.499959e-01 1.875000e+01 0.000000e+00 5.000000e+00
2.170550e-05 5.740813e-06 3.499959e-01 1.925000e+01 0.000000e+00 5.000000e+00
1.915962e-05 5.600686e-06 3.499959e-01 1.975000e+01 0.000000e+00 5.000000e+00
9.508753e-06 5.404191e-06 3.499959e-01 2.025000e+01 0.000000e+00 5.000000e+00
1.532700e-07 5.064148e-06 3.499959e-01 2.075000e+01 0.000000e+00 5.000000e+00
-1.439814e-06 4.981338e-06 3.499959e-01 2.125000e+01 0.000000e+00 5.000000e+00
2.646576e-06 5.209196e-06 3.499959e-01 2.175000e+01 0.000000e+00 5.000000e+00
8.628298e-06 5.491756e-06 3.499959e-01 2.225000e+01 0.000000e+00 5.000000e+00
1.677421e-05 6.050539e-06 3.499959e-01 2.275000e+01 0.000000e+00 5.000000e+00
1.957259e-05 6.942852e-06 3.499959e-01 2.325000e+01 0.000000e+00 5.000000e+00
1.081801e-05 7.110352e-06 3.499959e-01 2.375000e+01 0.000000e+00 5.000000e+00
-4.760906e-06 6.850469e-06 3.499959e-01 2.425000e+01 0.000000e+00 5.000000e+00
-1.766554e-05 7.235282e-06 3.499959e-01 2.475000e+01 0.000000e+00 5.000000e+00
3.143244e-03 6.073990e-05 4.499958e-01 2.500000e-01 0.000000e+00 5.000000e+00
2.151176e-03 4.149263e-05 4.499958e-01 7.500000e-01 0.000000e+00 5.000000e+00
1.141574e-03 2.490437e-05 4.499958e-01 1.250000e+00 0.000000e+00 5.000000e+00
3.517920e-04 1.392980e-05 4.499958e-01 1.750000e+00 0.000000e+00 5.000000e+00
7.362796e-05 9.807104e-06 4.499958e-01 2.250000e+00 0.000000e+00 5.000000e+00
3.062922e-05 8.661560e-06 4.499958e-01 2.750000e+00 0.000000e+00 5.000000e+00
2.813056e-05 7.700300e-06 4.499958e-01 3.250000e+00 0.000000e+00 5.000000e+00
3.388443e-05 7.500118e-06 4.499958e-01 3.750000e+00 0.000000e+00 5.000000e+00
4.566187e-05 7.601068e-06 4.499958e-01 4.250000e+00 0.000000e+00 5.000000e+00
5.641586e-05 7.669608e-06 4.499958e-01 4.750000e+00 0.000000e+00 5.000000e+00
6.419177e-05 7.460762e-06 4.499958e-01 5.250000e+00 0.000000e+00 5.000000e+00
6.159533e-05 7.346037e-06 4.499958e-01 5.750000e+00 0.000000e+00 5.000000e+00
5.401873e-05 7.431630e-06 4.499958e-01 6.250000e+00 0.000000e+00 5.000000e+00
4.972821e-05 7.464228e-06 4.499958e-01 6.750000e+00 0.000000e+00 5.000000e+00
5.294264e-05 7.974106e-06 4.499958e-01 7.250000e+00 0.000000e+00 5.000000e+00
4.773867e-05 8.077392e-06 4.499958e-01 7.750000e+00 0.000000e+00 5.000000e+00
3.549408e-05 7.301217e-06 4.499958e-01 8.250000e+00 0.000000e+00 5.000000e+00
2.076442e-05 6.388421e-06 4.499958e-01 8.750000e+00 0.000000e+00 5.000000e+00
1.527065e-05 6.053445e-06 4.499958e-01 9.250000e+00 0.000000e+00 5.000000e+00
1.604694e-05 6.187003e-06 4.499958e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.090443e-05 6.393222e-06 4.499958e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.895570e-05 6.396602e-06 4.499958e-01 1.075000e+01 0.000000e+00 5.000000e+00
3.946414e-05 6.239826e-06 4.499958e-01 1.125000e+01 0.000000e+00 5.000000e+00
4.686931e-05 6.245446e-06 4.499958e-01 1.175000e+01 0.000000e+00 5.000000e+00
5.134135e-05 6.471146e-06 4.499958e-01 1.225000e+01 0.000000e+00 5.000000e+00
4.874115e-05 6.521554e-06 4.499958e-01 1.275000e+01 0.000000e+00 5.000000e+00
4.519752e-05 6.165896e-06 4.499958e-01 1.325000e+01 0.000000e+00 5.000000e+00
4.508933e-05 5.722683e-06 4.499958e-01 1.375000e+01 0.000000e+00 5.000000e+00
4.486926e-05 5.684062e-06 4.499958e-01 1.425000e+01 0.000000e+00 5.000000e+00
4.452778e-05 5.745008e-06 4.499958e-01 1.475000e+01 0.000000e+00 5.000000e+00
4.469780e-05 5.963809e-06 4.499958e-01 1.525000e+01 0.000000e+00 5.000000e+00
4.957408e-05 6.208229e-06 4.499958e-01 1.575000e+01 0.000000e+00 5.000000e+00
5.272943e-05 6.121871e-06 4.499958e-01 1.625000e+01 0.000000e+00 5.000000e+00
5.058607e-05 6.311347e-06 4.499958e-01 1.675000e+01 0.000000e+00 5.000000e+00
4.191639e-05 6.314494e-06 4.499958e-01 1.725000e+01 0.000000e+00 5.000000e+00
3.401268e-05 6.052473e-06 4.499958e-01 1.775000e+01 0.000000e+00 5.000000e+00
2.488839e-05 5.982498e-06 4.499958e-01 1.825000e+01 0.000000e+00 5.000000e+00
2.058781e-05 6.019361e-06 4.499958e-01 1.875000e+01 0.000000e+00 5.000000e+00
2.103166e-05 5.870809e-06 4.499958e-01 1.925000e+01 0.000000e+00 5.000000e+00
1.921338e-05 5.774480e-06 4.499958e-01 1.975000e+01 0.000000e+00 5.000000e+00
1.162103e-05 5.647261e-06 4.499958e-01 2.025000e+01 0.000000e+00 5.000000e+00
3.192459e-06 5.286577e-06 4.499958e-01 2.075000e+01 0.000000e+00 5.000000e+00
1.820466e-06 5.245078e-06 4.499958e-01 2.125000e+01 0.000000e+00 5.000000e+00
5.508887e-06 5.352732e-06 4.499958e-01 2.175000e+01 0.000000e+00 5.000000e+00
1.001990e-05 5.490939e-06 4.499958e-01 2.225000e+01 0.000000e+00 5.000000e+00
1.413819e-05 5.869231e-06 4.499958e-01 2.275000e+01 0.000000e+00 5.000000e+00
1.470595e-05 6.466972e-06 4.499958e-01 2.325000e+01 0.000000e+00 5.000000e+00
8.780494e-06 6.747575e-06 4.499958e-01 2.375000e+01 0.000000e+00 5.000000e+00
-6.923221e-07 7.061322e-06 4.499958e-01 2.425000e+01 0.000000e+00 5.000000e+00
-7.272758e-06 7.857910e-06 4.499958e-01 2.475000e+01 0.000000e+00 5.000000e+00
3.815551e-03 6.353964e-05 5.499957e-01 2.500000e-01 0.000000e+00 5.000000e+00
2.638029e-03 4.392372e-05 5.499957e-01 7.500000e-01 0.000000e+00 5.000000e+00
1.418856e-03 2.659160e-05 5.499957e-01 1.250000e+00 0.000000e+00 5.000000e+00
4.497174e-04 1.468414e-05 5.499957e-01 1.750000e+00 0.000000e+00 5.000000e+00
1.001401e-04 9.908251e-06 5.499957e-01 2.250000e+00 0.000000e+00 5.000000e+00
5.011370e-05 8.751594e-06 5.499957e-01 2.750000e+00 0.000000e+00 5.000000e+00
5.032329e-05 7.895157e-06 5.499957e-01 3.250000e+00 0.000000e+00 5.000000e+00
5.618519e-05 7.825199e-06 5.499957e-01 3.750000e+00 0.000000e+00 5.000000e+00
6.691403e-05 7.916438e-06 5.499957e-01 4.250000e+00 0.000000e+00 5.000000e+00
7.563833e-05 7.982898e-06 5.499957e-01 4.750000e+00 0.000000e+00 5.000000e+00
8.106064e-05 7.935987e-06 5.499957e-01 5.250000e+00 0.000000e+00 5.000000e+00
7.597259e-05 7.962119e-06 5.499957e-01 5.750000e+00 0.000000e+00 5.000000e+00
6.457008e-05 8.115484e-06 5.499957e-01 6.250000e+00 0.000000e+00 5.000000e+00
5.061459e-05 7.846699e-06 5.499957e-01 6.750000e+00 0.000000e+00 5.000000e+00
4.326119e-05 7.483560e-06 5.499957e-01 7.250000e+00 0.000000e+00 5.000000e+00
3.102576e-05 6.967562e-06 5.499957e-01 7.750000e+00 0.000000e+00 5.000000e+00
2.091894e-05 6.496325e-06 5.499957e-01 8.250000e+00 0.000000e+00 5.000000e+00
1.316960e-05 6.157804e-06 5.499957e-01 8.750000e+00 0.000000e+00 5.000000e+00
1.460890e-05 6.149440e-06 5.499957e-01 9.250000e+00 0.000000e+00 5.000000e+00
1.747967e-05 6.255041e-06 5.499957e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.269700e-05 6.371645e-06 5.499957e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.987306e-05 6.448801e-06 5.499957e-01 1.075000e+01 0.000000e+00 5.000000e+00
4.010459e-05 6.387997e-06 5.499957e-01 1.125000e+01 0.000000e+00 5.000000e+00
4.817850e-05 6.266914e-06 5.499957e-01 1.175000e+01 0.000000e+00 5.000000e+00
5.448464e-05 6.545897e-06 5.499957e-01 1.225000e+01 0.000000e+00 5.000000e+00
5.422273e-05 6.878527e-06 5.499957e-01 1.275000e+01 0.000000e+00 5.000000e+00
5.218690e-05 6.523590e-06 5.499957e-01 1.325000e+01 0.000000e+00 5.000000e+00
4.960567e-05 5.876048e-06 5.499957e-01 1.375000e+01 0.000000e+00 5.000000e+00
4.302146e-05 5.613997e-06 5.499957e-01 1.425000e+01 0.000000e+00 5.000000e+00
3.621368e-05 5.502845e-06 5.499957e-01 1.475000e+01 0.000000e+00 5.000000e+00
3.254312e-05 5.573873e-06 5.499957e-01 1.525000e+01 0.000000e+00 5.000000e+00
3.709071e-05 5.939647e-06 5.499957e-01 1.575000e+01 0.000000e+00 5.000000e+00
4.209992e-05 5.975051e-06 5.499957e-01 1.625000e+01 0.000000e+00 5.000000e+00
4.552180e-05 6.189026e-06 5.499957e-01 1.675000e+01 0.000000e+00 5.000000e+00
4.354059e-05 6.445227e-06 5.499957e-01 1.725000e+01 0.000000e+00 5.000000e+00
4.001934e-05 6.432259e-06 5.499957e-01 1.775000e+01 0.000000e+00 5.000000e+00
2.995426e-05 6.198337e-06 5.499957e-01 1.825000e+01 0.000000e+00 5.000000e+00
2.113176e-05 6.079313e-06 5.499957e-01 1.875000e+01 0.000000e+00 5.000000e+00
1.832118e-05 5.903106e-06 5.499957e-01 1.925000e+01 0.000000e+00 5.000000e+00
1.664333e-05 5.780772e-06 5.499957e-01 1.975000e+01 0.000000e+00 5.000000e+00
1.206441e-05 5.747277e-06 5.499957e-01 2.025000e+01 0.000000e+00 5.000000e+00
7.106353e-06 5.492640e-06 5.499957e-01 2.075000e+01 0.000000e+00 5.000000e+00
8.508589e-06 5.527521e-06 5.499957e-01 2.125000e+01 0.000000e+00 5.000000e+00
1.276021e-05 5.509663e-06 5.499957e-01 2.175000e+01 0.000000e+00 5.000000e+00
1.529638e-05 5.479152e-06 5.499957e-01 2.225000e+01 0.000000e+00 5.000000e+00
1.427436e-05 5.584393e-06 5.499957e-01 2.275000e+01 0.000000e+00 5.000000e+00
1.110053e-05 5.971568e-06 5.499957e-01 2.325000e+01 0.000000e+00 5.000000e+00
6.660944e-06 6.300965e-06 5.499957e-01 2.375000e+01 0.000000e+00 5.000000e+00
2.729046e-06 6.963335e-06 5.499957e-01 2.425000e+01 0.000000e+00 5.000000e+00
1.795248e-06 8.119642e-06 5.499957e-01 2.475000e+01 0.000000e+00 5.000000e+00
6.009655e-03 6.964208e-05 6.499956e-01 2.500000e-01 0.000000e+00 5.000000e+00
4.325078e-03 4.865593e-05 6.499956e-01 7.500000e-01 0.000000e+00 5.000000e+00
2.478319e-03 3.012108e-05 6.499956e-01 1.250000e+00 0.000000e+00 5.000000e+00
9.065424e-04 1.699407e-05 6.499956e-01 1.750000e+00 0.000000e+00 5.000000e+00
2.480498e-04 1.108482e-05 6.499956e-01 2.250000e+00 0.000000e+00 5.000000e+00
1.130266e-04 9.577054e-06 6.499956e-01 2.750000e+00 0.000000e+00 5.000000e+00
1.074114e-04 9.064919e-06 6.499956e-01 3.250000e+00 0.000000e+00 5.000000e+00
1.058715e-04 9.221209e-06 6.499956e-01 3.750000e+00 0.000000e+00 5.000000e+00
1.056641e-04 9.082375e-06 6.499956e-01 4.250000e+00 0.000000e+00 5.000000e+00
1.015105e-04 8.664923e-06 6.499956e-01 4.750000e+00 0.000000e+00 5.000000e+00
9.580073e-05 8.374933e-06 6.499956e-01 5.250000e+00 0.000000e+00 5.000000e+00
8.246906e-05 8.054848e-06 6.499956e-01 5.750000e+00 0.000000e+00 5.000000e+00
6.605105e-05 7.866937e-06 6.499956e-01 6.250000e+00 0.000000e+00 5.000000e+00
4.688063e-05 7.447862e-06 6.499956e-01 6.750000e+00 0.000000e+00 5.000000e+00
3.513520e-05 6.784920e-06 6.499956e-01 7.250000e+00 0.000000e+00 5.000000e+00
2.121111e-05 6.235155e-06 6.499956e-01 7.750000e+00 0.000000e+00 5.000000e+00
1.409836e-05 6.198288e-06 6.499956e-01 8.250000e+00 0.000000e+00 5.000000e+00
1.263493e-05 6.385298e-06 6.499956e-01 8.750000e+00 0.000000e+00 5.000000e+00
1.825908e-05 6.686721e-06 6.499956e-01 9.250000e+00 0.000000e+00 5.000000e+00
2.062367e-05 6.756664e-06 6.499956e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.354555e-05 6.500479e-06 6.499956e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.812305e-05 6.500467e-06 6.499956e-01 1.075000e+01 0.000000e+00 5.000000e+00
3.667501e-05 6.707325e-06 6.499956e-01 1.125000e+01 0.000000e+00 5.000000e+00
4.360853e-05 6.375080e-06 6.499956e-01 1.175000e+01 0.000000e+00 5.000000e+00
5.069657e-05 6.352376e-06 6.499956e-01 1.225000e+01 0.000000e+00 5.000000e+00
5.471829e-05 6.663706e-06 6.499956e-01 1.275000e+01 0.000000e+00 5.000000e+00
5.817403e-05 6.637060e-06 6.499956e-01 1.325000e+01 0.000000e+00 5.000000e+00
5.634558e-05 6.256151e-06 6.499956e-01 1.375000e+01 0.000000e+00 5.000000e+00
4.649459e-05 5.927256e-06 6.499956e-01 1.425000e+01 0.000000e+00 5.000000e+00
3.382409e-05 5.614486e-06 6.499956e-01 1.475000e+01 0.000000e+00 5.000000e+00
2.576807e-05 5.433791e-06 6.499956e-01 1.525000e+01 0.000000e+00 5.000000e+00
2.756960e-05 5.524045e-06 6.499956e-01 1.575000e+01 0.000000e+00 5.000000e+00
3.231431e-05 5.599709e-06 6.499956e-01 1.625000e+01 0.000000e+00 5.000000e+00
3.873202e-05 5.887406e-06 6.499956e-01 1.675000e+01 0.000000e+00 5.000000e+00
4.301791e-05 6.440190e-06 6.499956e-01 1.725000e+01 0.000000e+00 5.000000e+00
4.351646e-05 6.782264e-06 6.499956e-01 1.775000e+01 0.000000e+00 5.000000e+00
3.308004e-05 6.546108e-06 6.499956e-01 1.825000e+01 0.000000e+00 5.000000e+00
2.047748e-05 6.115928e-06 6.499956e-01 1.875000e+01 0.000000e+00 5.000000e+00
1.442548e-05 5.738595e-06 6.499956e-01 1.925000e+01 0.000000e+00 5.000000e+00
1.315526e-05 5.617514e-06 6.499956e-01 1.975000e+01 0.000000e+00 5.000000e+00
1.083435e-05 5.631556e-06 6.499956e-01 2.025000e+01 0.000000e+00 5.000000e+00
9.010326e-06 5.468247e-06 6.499956e-01 2.075000e+01 0.000000e+00 5.000000e+00
1.287908e-05 5.600152e-06 6.499956e-01 2.125000e+01 0.000000e+00 5.000000e+00
1.963576e-05 5.687236e-06 6.499956e-01 2.175000e+01 0.000000e+00 5.000000e+00
2.249823e-05 5.650975e-06 6.499956e-01 2.225000e+01 0.000000e+00 5.000000e+00
2.069780e-05 5.700254e-06 6.499956e-01 2.275000e+01 0.000000e+00 5.000000e+00
1.553435e-05 5.978545e-06 6.499956e-01 2.325000e+01 0.000000e+00 5.000000e+00
1.037377e-05 6.112433e-06 6.499956e-01 2.375000e+01 0.000000e+00 5.000000e+00
6.258171e-06 6.534976e-06 6.499956e-01 2.425000e+01 0.000000e+00 5.000000e+00
5.942261e-06 7.597863e-06 6.499956e-01 2.475000e+01 0.000000e+00 5.000000e+00
6.909934e-02 1.631176e-04 7.499955e-01 2.500000e-01 0.000000e+00 5.000000e+00
4.756299e-02 1.120496e-04 7.499955e-01 7.500000e-01 0.000000e+00 5.000000e+00
2.526958e-02 6.676646e-05 7.499955e-01 1.250000e+00 0.000000e+00 5.000000e+00
7.457237e-03 3.316387e-05 7.499955e-01 1.750000e+00 0.000000e+00 5.000000e+00
1.126739e-03 1.538871e-05 7.499955e-01 2.250000e+00 0.000000e+00 5.000000e+00
2.266081e-04 1.129105e-05 7.499955e-01 2.750000e+00 0.000000e+00 5.000000e+00
1.879803e-04 1.068363e-05 7.499955e-01 3.250000e+00 0.000000e+00 5.000000e+00
1.650314e-04 1.041626e-05 7.499955e-01 3.750000e+00 0.000000e+00 5.000000e+00
1.428803e-04 9.906546e-06 7.499955e-01 4.250000e+00 0.000000e+00 5.000000e+00
1.197213e-04 9.109278e-06 7.499955e-01 4.750000e+00 0.000000e+00 5.000000e+00
1.006467e-04 8.368193e-06 7.499955e-01 5.250000e+00 0.000000e+00 5.000000e+00
7.788696e-05 7.528793e-06 7.499955e-01 5.750000e+00 0.000000e+00 5.000000e+00
5.679339e-05 7.141138e-06 7.499955e-01 6.250000e+00 0.000000e+00 5.000000e+00
3.739935e-05 6.968569e-06 7.499955e-01 6.750000e+00 0.000000e+00 5.000000e+00
2.886492e-05 6.703861e-06 7.499955e-01 7.250000e+00 0.000000e+00 5.000000e+00
1.929332e-05 6.472952e-06 7.499955e-01 7.750000e+00 0.000000e+00 5.000000e+00
1.527992e-05 6.477268e-06 7.499955e-01 8.250000e+00 0.000000e+00 5.000000e+00
1.583652e-05 6.563248e-06 7.499955e-01 8.750000e+00 0.000000e+00 5.000000e+00
2.026437e-05 6.595357e-06 7.499955e-01 9.250000e+00 0.000000e+00 5.000000e+00
2.044377e-05 6.606049e-06 7.499955e-01 9.750000e+00 0.000000e+00 5.000000e+00
2.068732e-05 6.372624e-06 7.499955e-01 1.025000e+01 0.000000e+00 5.000000e+00
2.309739e-05 6.277157e-06 7.499955e-01 1.075000e+01 0.000000e+00 5.000000e+00
2.960204e-05 6.432669e-06 7.499955e-01 1.125000e+01 0.000000e+00 5.000000e+00
3.563263e-05 6.155541e-06 7.499955e-01 1.175000e+01 0.000000e+00 5.000000e+00
4.423234e-05 6.117212e-06 7.499955e-01 1.225000e+01 0.000000e+00 5.000000e+00
5.341319e-05 6.551437e-06 7.499955e-01 1.275000e+01 0.000000e+00 5.000000e+00
6.274700e-05 6.881100e-06 7.499955e-01 1.325000e+01 0.000000e+00 5.000000e+00
6.369753e-05 6.725003e-06 7.499955e-01 1.375000e+01 0.000000e+00 5.000000e+00
5.419327e-05 6.385155e-06 7.499955e-01 1.425000e+01 0.000000e+00 5.000000e+00
3.848140e-05 6.049271e-06 7.499955e-01 1.475000e+01 0.000000e+00 5.000000e+00
2.656118e-05 5.736788e-06 7.499955e-01 1.525000e+01 0.000000e+00 5.000000e+00
2.384756e-05 5.421457e-06 7.499955e-01 1.575000e+01 0.000000e+00 5.000000e+00
2.601439e-05 5.345482e-06 7.499955e-01 1.625000e+01 0.000000e+00 5.000000e+00
3.210761e-05 5.652076e-06 7.499955e-01 1.675000e+01 0.000000e+00 5.000000e+00
3.899742e-05 6.345710e-06 7.499955e-01 1.725000e+01 0.000000e+00 5.000000e+00
4.024887e-05 6.871661e-06 7.499955e-01 1.775000e+01 0.000000e+00 5.000000e+00
2.928053e-05 6.689849e-06 7.499955e-01 1.825000e+01 0.000000e+00 5.000000e+00
1.629038e-05 6.091373e-06 7.499955e-01 1.875000e+01 0.000000e+00 5.000000e+00
1.148956e-05 5.776120e-06 7.499955e-01 1.925000e+01 0.000000e+00 5.000000e+00
1.327601e-05 5.840325e-06 7.499955e-01 1.975000e+01 0.000000e+00 5.000000e+00
1.260393e-05 5.763456e-06 7.499955e-01 2.025000e+01 0.000000e+00 5.000000e+00
1.129883e-05 5.435607e-06 7.499955e-01 2.075000e+01 0.000000e+00 5.000000e+00
1.467410e-05 5.475456e-06 7.499955e-01 2.125000e+01 0.000000e+00 5.000000e+00
2.359092e-05 5.689803e-06 7.499955e-01 2.175000e+01 0.000000e+00 5.000000e+00
2.879910e-05 5.882067e-06 7.499955e-01 2.225000e+01 0.000000e+00 5.000000e+00
2.997877e-05 6.246474e-06 7.499955e-01 2.275000e+01 0.000000e+00 5.000000e+00
2.467126e-05 6.471899e-06 7.499955e-01 2.325000e+01 0.000000e+00 5.000000e+00
1.865057e-05 6.207210e-06 7.499955e-01 2.375000e+01 0.000000e+00 5.000000e+00
1.300581e-05 6.199260e-06 7.499955e-01 2.425000e+01 0.000000e+00 5.000000e+00
1.298990e-05 7.159811e-06 7.499955e-01 2.475000e+01 0.000000e+00 5.000000e+00
2.166486e-01 3.570823e-04 8.499954e-01 2.500000e-01 0.000000e+00 5.000000e+00
1.503613e-01 2.444515e-04 8.499954e-01 7.500000e-01 0.000000e+00 5.000000e+00
8.022546e-02 1.428993e-04 8.499954e-01 1.250000e+00 0.000000e+00 5.000000e+00
2.364368e-02 6.635934e-05 8.499954e-01 1.750000e+00 0.000000e+00 5.000000e+00
3.006483e-03 2.390879e-05 8.499954e-01 2.250000e+00 0.000000e+00 5.000000e+00
3.674952e-04 1.323859e-05 8.499954e-01 2.750000e+00 0.000000e+00 5.000000e+00
2.622404e-04 1.180877e-05 8.499954e-01 3.250000e+00 0.000000e+00 5.000000e+00
2.054558e-04 1.069832e-05 8.499954e-01 3.750000e+00 0.000000e+00 5.000000e+00
1.589958e-04 9.560990e-06 8.499954e-01 4.250000e+00 0.000000e+00 5.000000e+00
1.209491e-04 8.386584e-06 8.499954e-01 4.750000e+00 0.000000e+00 5.000000e+00
9.411748e-05 7.549977e-06 8.499954e-01 5.250000e+00 0.000000e+00 5.000000e+00
6.926040e-05 6.884797e-06 8.499954e-01 5.750000e+00 0.000000e+00 5.000000e+00
4.895929e-05 6.694197e-06 8.499954e-01 6.250000e+00 0.000000e+00 5.000000e+00
3.187452e-05 6.594951e-06 8.499954e-01 6.750000e+00 0.000000e+00 5.000000e+00
2.554087e-05 6.395429e-06 8.499954e-01 7.250000e+00 0.000000e+00 5.000000e+00
1.936519e-05 6.196315e-06 8.499954e-01 7.750000e+00 0.000000e+00 5.000000e+00
1.721391e-05 6.173350e-06 8.499954e-01 8.250000e+00 0.000000e+00 5.000000e+00
1.741322e-05 6.215373e-06 8.499954e-01 8.750000e+00 0.000000e+00 5.000000e+00
1.862757e-05 5.951214e-06 8.499954e-01 9.250000e+00 0.000000e+00 5.000000e+00
