# Intensity Error [H,0,0] DeltaE [0,0,L] [0,K,0]
#  shape: 80x50x1x1
-1.167990e-06 6.754177e-06 2.649994e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.177863e-05 6.279904e-06 2.649994e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.011785e-05 7.293668e-06 2.649994e+00 2.425000e+01 8.000000e+00 0.000000e+00
-1.416420e-06 9.531922e-06 2.649994e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.865319e-03 8.155366e-05 2.749994e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.970402e-03 5.602641e-05 2.749994e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.046971e-03 3.455632e-05 2.749994e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.224793e-04 2.053964e-05 2.749994e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.790257e-05 1.451136e-05 2.749994e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.895752e-05 1.201914e-05 2.749994e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.818135e-05 1.000925e-05 2.749994e+00 3.250000e+00 8.000000e+00 0.000000e+00
5.291729e-06 8.970609e-06 2.749994e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.246859e-06 8.490358e-06 2.749994e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.018198e-05 8.666994e-06 2.749994e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.628371e-05 8.972134e-06 2.749994e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.365470e-05 9.460973e-06 2.749994e+00 5.750000e+00 8.000000e+00 0.000000e+00
9.350898e-06 9.684525e-06 2.749994e+00 6.250000e+00 8.000000e+00 0.000000e+00
1.025715e-05 9.284189e-06 2.749994e+00 6.750000e+00 8.000000e+00 0.000000e+00
1.571521e-05 9.437066e-06 2.749994e+00 7.250000e+00 8.000000e+00 0.000000e+00
1.970814e-05 9.522650e-06 2.749994e+00 7.750000e+00 8.000000e+00 0.000000e+00
2.169503e-05 9.149877e-06 2.749994e+00 8.250000e+00 8.000000e+00 0.000000e+00
2.808748e-05 9.081378e-06 2.749994e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.064226e-05 9.294834e-06 2.749994e+00 9.250000e+00 8.000000e+00 0.000000e+00
3.431000e-05 9.231814e-06 2.749994e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.396077e-05 9.326598e-06 2.749994e+00 1.025000e+01 8.000000e+00 0.000000e+00
4.534735e-05 1.060667e-05 2.749994e+00 1.075000e+01 8.000000e+00 0.000000e+00
5.739521e-05 1.181905e-05 2.749994e+00 1.125000e+01 8.000000e+00 0.000000e+00
6.863692e-05 1.234154e-05 2.749994e+00 1.175000e+01 8.000000e+00 0.000000e+00
7.048070e-05 1.240372e-05 2.749994e+00 1.225000e+01 8.000000e+00 0.000000e+00
7.617437e-05 1.247051e-05 2.749994e+00 1.275000e+01 8.000000e+00 0.000000e+00
8.024908e-05 1.309002e-05 2.749994e+00 1.325000e+01 8.000000e+00 0.000000e+00
8.592235e-05 1.370091e-05 2.749994e+00 1.375000e+01 8.000000e+00 0.000000e+00
7.733435e-05 1.436210e-05 2.749994e+00 1.425000e+01 8.000000e+00 0.000000e+00
5.731895e-05 1.433105e-05 2.749994e+00 1.475000e+01 8.000000e+00 0.000000e+00
3.173140e-05 1.304838e-05 2.749994e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.868640e-05 1.144913e-05 2.749994e+00 1.575000e+01 8.000000e+00 0.000000e+00
1.572654e-05 1.046453e-05 2.749994e+00 1.625000e+01 8.000000e+00 0.000000e+00
1.793734e-05 9.832556e-06 2.749994e+00 1.675000e+01 8.000000e+00 0.000000e+00
2.799667e-05 8.891144e-06 2.749994e+00 1.725000e+01 8.000000e+00 0.000000e+00
4.388426e-05 8.869536e-06 2.749994e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.435087e-05 9.483863e-06 2.749994e+00 1.825000e+01 8.000000e+00 0.000000e+00
5.551234e-05 9.132585e-06 2.749994e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.961385e-05 8.440645e-06 2.749994e+00 1.925000e+01 8.000000e+00 0.000000e+00
4.278459e-05 8.206803e-06 2.749994e+00 1.975000e+01 8.000000e+00 0.000000e+00
3.444393e-05 7.948369e-06 2.749994e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.621135e-05 7.698324e-06 2.749994e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.562293e-05 7.922395e-06 2.749994e+00 2.125000e+01 8.000000e+00 0.000000e+00
3.542268e-05 8.294132e-06 2.749994e+00 2.175000e+01 8.000000e+00 0.000000e+00
4.013881e-05 8.449758e-06 2.749994e+00 2.225000e+01 8.000000e+00 0.000000e+00
2.821174e-05 8.169526e-06 2.749994e+00 2.275000e+01 8.000000e+00 0.000000e+00
4.590113e-06 7.250254e-06 2.749994e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.127608e-05 6.497489e-06 2.749994e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.128335e-05 7.411546e-06 2.749994e+00 2.425000e+01 8.000000e+00 0.000000e+00
-1.702931e-06 9.636835e-06 2.749994e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.845721e-03 8.025848e-05 2.849993e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.964757e-03 5.541799e-05 2.849993e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.054581e-03 3.465436e-05 2.849993e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.355513e-04 2.087825e-05 2.849993e+00 1.750000e+00 8.000000e+00 0.000000e+00
7.419154e-05 1.450228e-05 2.849993e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.850641e-05 1.199079e-05 2.849993e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.774539e-05 9.883247e-06 2.849993e+00 3.250000e+00 8.000000e+00 0.000000e+00
7.109371e-06 8.781205e-06 2.849993e+00 3.750000e+00 8.000000e+00 0.000000e+00
6.152256e-06 8.422059e-06 2.849993e+00 4.250000e+00 8.000000e+00 0.000000e+00
1.012915e-05 8.699335e-06 2.849993e+00 4.750000e+00 8.000000e+00 0.000000e+00
1.373830e-05 9.468935e-06 2.849993e+00 5.250000e+00 8.000000e+00 0.000000e+00
1.186282e-05 9.847648e-06 2.849993e+00 5.750000e+00 8.000000e+00 0.000000e+00
7.744099e-06 9.960422e-06 2.849993e+00 6.250000e+00 8.000000e+00 0.000000e+00
1.034736e-05 9.732935e-06 2.849993e+00 6.750000e+00 8.000000e+00 0.000000e+00
1.868596e-05 9.961556e-06 2.849993e+00 7.250000e+00 8.000000e+00 0.000000e+00
2.548287e-05 1.038312e-05 2.849993e+00 7.750000e+00 8.000000e+00 0.000000e+00
2.890909e-05 1.028826e-05 2.849993e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.620781e-05 1.022030e-05 2.849993e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.757708e-05 1.032326e-05 2.849993e+00 9.250000e+00 8.000000e+00 0.000000e+00
3.870061e-05 9.955203e-06 2.849993e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.189111e-05 9.639521e-06 2.849993e+00 1.025000e+01 8.000000e+00 0.000000e+00
3.606298e-05 1.060884e-05 2.849993e+00 1.075000e+01 8.000000e+00 0.000000e+00
4.582733e-05 1.184737e-05 2.849993e+00 1.125000e+01 8.000000e+00 0.000000e+00
5.898183e-05 1.263527e-05 2.849993e+00 1.175000e+01 8.000000e+00 0.000000e+00
6.265554e-05 1.278240e-05 2.849993e+00 1.225000e+01 8.000000e+00 0.000000e+00
6.601601e-05 1.219544e-05 2.849993e+00 1.275000e+01 8.000000e+00 0.000000e+00
6.768605e-05 1.211874e-05 2.849993e+00 1.325000e+01 8.000000e+00 0.000000e+00
7.437159e-05 1.301981e-05 2.849993e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.697057e-05 1.376275e-05 2.849993e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.741460e-05 1.321391e-05 2.849993e+00 1.475000e+01 8.000000e+00 0.000000e+00
2.600850e-05 1.201373e-05 2.849993e+00 1.525000e+01 8.000000e+00 0.000000e+00
1.814115e-05 1.081293e-05 2.849993e+00 1.575000e+01 8.000000e+00 0.000000e+00
1.865827e-05 9.693183e-06 2.849993e+00 1.625000e+01 8.000000e+00 0.000000e+00
2.539887e-05 8.911493e-06 2.849993e+00 1.675000e+01 8.000000e+00 0.000000e+00
3.903263e-05 8.562295e-06 2.849993e+00 1.725000e+01 8.000000e+00 0.000000e+00
5.533707e-05 8.936768e-06 2.849993e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.931044e-05 9.355534e-06 2.849993e+00 1.825000e+01 8.000000e+00 0.000000e+00
5.326444e-05 8.918526e-06 2.849993e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.170806e-05 8.171911e-06 2.849993e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.387770e-05 7.980979e-06 2.849993e+00 1.975000e+01 8.000000e+00 0.000000e+00
2.691052e-05 7.742770e-06 2.849993e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.454223e-05 7.806506e-06 2.849993e+00 2.075000e+01 8.000000e+00 0.000000e+00
3.061737e-05 8.345275e-06 2.849993e+00 2.125000e+01 8.000000e+00 0.000000e+00
4.438612e-05 8.777127e-06 2.849993e+00 2.175000e+01 8.000000e+00 0.000000e+00
4.678731e-05 8.824248e-06 2.849993e+00 2.225000e+01 8.000000e+00 0.000000e+00
3.123856e-05 8.460423e-06 2.849993e+00 2.275000e+01 8.000000e+00 0.000000e+00
4.803284e-06 7.498370e-06 2.849993e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.238983e-05 6.690217e-06 2.849993e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.479395e-05 7.423130e-06 2.849993e+00 2.425000e+01 8.000000e+00 0.000000e+00
-8.225821e-06 9.728685e-06 2.849993e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.883440e-03 8.343336e-05 2.949993e+00 2.500000e-01 8.000000e+00 0.000000e+00
2.002269e-03 5.802595e-05 2.949993e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.080847e-03 3.617383e-05 2.949993e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.441826e-04 2.122355e-05 2.949993e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.572797e-05 1.409634e-05 2.949993e+00 2.250000e+00 8.000000e+00 0.000000e+00
1.642060e-05 1.160335e-05 2.949993e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.092744e-05 1.000766e-05 2.949993e+00 3.250000e+00 8.000000e+00 0.000000e+00
9.752231e-06 9.380857e-06 2.949993e+00 3.750000e+00 8.000000e+00 0.000000e+00
1.708268e-05 9.368833e-06 2.949993e+00 4.250000e+00 8.000000e+00 0.000000e+00
2.285832e-05 9.825496e-06 2.949993e+00 4.750000e+00 8.000000e+00 0.000000e+00
2.329699e-05 1.050146e-05 2.949993e+00 5.250000e+00 8.000000e+00 0.000000e+00
2.275930e-05 1.040166e-05 2.949993e+00 5.750000e+00 8.000000e+00 0.000000e+00
2.146364e-05 1.052661e-05 2.949993e+00 6.250000e+00 8.000000e+00 0.000000e+00
2.589104e-05 1.087903e-05 2.949993e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.114992e-05 1.097867e-05 2.949993e+00 7.250000e+00 8.000000e+00 0.000000e+00
3.460685e-05 1.123823e-05 2.949993e+00 7.750000e+00 8.000000e+00 0.000000e+00
3.372470e-05 1.103766e-05 2.949993e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.748890e-05 1.062138e-05 2.949993e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.355846e-05 1.055495e-05 2.949993e+00 9.250000e+00 8.000000e+00 0.000000e+00
3.030591e-05 1.022088e-05 2.949993e+00 9.750000e+00 8.000000e+00 0.000000e+00
1.842503e-05 9.690548e-06 2.949993e+00 1.025000e+01 8.000000e+00 0.000000e+00
1.659343e-05 1.005837e-05 2.949993e+00 1.075000e+01 8.000000e+00 0.000000e+00
2.397699e-05 1.107472e-05 2.949993e+00 1.125000e+01 8.000000e+00 0.000000e+00
4.011657e-05 1.229321e-05 2.949993e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.802389e-05 1.307642e-05 2.949993e+00 1.225000e+01 8.000000e+00 0.000000e+00
5.133241e-05 1.255118e-05 2.949993e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.643689e-05 1.233729e-05 2.949993e+00 1.325000e+01 8.000000e+00 0.000000e+00
6.958450e-05 1.339103e-05 2.949993e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.541131e-05 1.374912e-05 2.949993e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.328123e-05 1.208188e-05 2.949993e+00 1.475000e+01 8.000000e+00 0.000000e+00
2.431899e-05 1.054092e-05 2.949993e+00 1.525000e+01 8.000000e+00 0.000000e+00
2.531311e-05 1.005820e-05 2.949993e+00 1.575000e+01 8.000000e+00 0.000000e+00
3.259813e-05 9.578547e-06 2.949993e+00 1.625000e+01 8.000000e+00 0.000000e+00
4.164221e-05 8.970720e-06 2.949993e+00 1.675000e+01 8.000000e+00 0.000000e+00
5.100000e-05 8.620878e-06 2.949993e+00 1.725000e+01 8.000000e+00 0.000000e+00
6.134932e-05 8.939616e-06 2.949993e+00 1.775000e+01 8.000000e+00 0.000000e+00
5.900311e-05 9.313087e-06 2.949993e+00 1.825000e+01 8.000000e+00 0.000000e+00
5.096194e-05 8.992330e-06 2.949993e+00 1.875000e+01 8.000000e+00 0.000000e+00
3.927417e-05 8.371168e-06 2.949993e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.338379e-05 8.257176e-06 2.949993e+00 1.975000e+01 8.000000e+00 0.000000e+00
2.607780e-05 7.932121e-06 2.949993e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.131027e-05 7.916729e-06 2.949993e+00 2.075000e+01 8.000000e+00 0.000000e+00
2.440814e-05 8.222506e-06 2.949993e+00 2.125000e+01 8.000000e+00 0.000000e+00
3.431374e-05 8.542805e-06 2.949993e+00 2.175000e+01 8.000000e+00 0.000000e+00
3.380844e-05 8.707436e-06 2.949993e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.975568e-05 8.341701e-06 2.949993e+00 2.275000e+01 8.000000e+00 0.000000e+00
-1.089011e-06 7.586249e-06 2.949993e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.385823e-05 6.959780e-06 2.949993e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.537945e-05 7.313562e-06 2.949993e+00 2.425000e+01 8.000000e+00 0.000000e+00
-1.117998e-05 9.312479e-06 2.949993e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.747212e-03 8.187631e-05 3.049993e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.930588e-03 5.754911e-05 3.049993e+00 7.500000e-01 8.000000e+00 0.000000e+00
1.056726e-03 3.622107e-05 3.049993e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.443886e-04 2.125250e-05 3.049993e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.277155e-05 1.408349e-05 3.049993e+00 2.250000e+00 8.000000e+00 0.000000e+00
1.422572e-05 1.186950e-05 3.049993e+00 2.750000e+00 8.000000e+00 0.000000e+00
1.313760e-05 1.066824e-05 3.049993e+00 3.250000e+00 8.000000e+00 0.000000e+00
1.942595e-05 1.022653e-05 3.049993e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.039270e-05 1.021178e-05 3.049993e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.506608e-05 1.065637e-05 3.049993e+00 4.750000e+00 8.000000e+00 0.000000e+00
2.936316e-05 1.090623e-05 3.049993e+00 5.250000e+00 8.000000e+00 0.000000e+00
2.737829e-05 1.047422e-05 3.049993e+00 5.750000e+00 8.000000e+00 0.000000e+00
2.810434e-05 1.067696e-05 3.049993e+00 6.250000e+00 8.000000e+00 0.000000e+00
3.481515e-05 1.122278e-05 3.049993e+00 6.750000e+00 8.000000e+00 0.000000e+00
3.685551e-05 1.092823e-05 3.049993e+00 7.250000e+00 8.000000e+00 0.000000e+00
3.959574e-05 1.106227e-05 3.049993e+00 7.750000e+00 8.000000e+00 0.000000e+00
3.742366e-05 1.101263e-05 3.049993e+00 8.250000e+00 8.000000e+00 0.000000e+00
3.694044e-05 1.055033e-05 3.049993e+00 8.750000e+00 8.000000e+00 0.000000e+00
2.480023e-05 1.012763e-05 3.049993e+00 9.250000e+00 8.000000e+00 0.000000e+00
1.557737e-05 9.610738e-06 3.049993e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.097600e-06 9.368397e-06 3.049993e+00 1.025000e+01 8.000000e+00 0.000000e+00
3.690402e-06 9.988307e-06 3.049993e+00 1.075000e+01 8.000000e+00 0.000000e+00
1.250524e-05 1.143711e-05 3.049993e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.041187e-05 1.304825e-05 3.049993e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.009955e-05 1.359794e-05 3.049993e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.392610e-05 1.290931e-05 3.049993e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.444272e-05 1.287174e-05 3.049993e+00 1.325000e+01 8.000000e+00 0.000000e+00
7.110978e-05 1.400505e-05 3.049993e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.724874e-05 1.392733e-05 3.049993e+00 1.425000e+01 8.000000e+00 0.000000e+00
4.671248e-05 1.156823e-05 3.049993e+00 1.475000e+01 8.000000e+00 0.000000e+00
3.428610e-05 9.978066e-06 3.049993e+00 1.525000e+01 8.000000e+00 0.000000e+00
4.417683e-05 9.714087e-06 3.049993e+00 1.575000e+01 8.000000e+00 0.000000e+00
5.606151e-05 9.697925e-06 3.049993e+00 1.625000e+01 8.000000e+00 0.000000e+00
6.268776e-05 9.357303e-06 3.049993e+00 1.675000e+01 8.000000e+00 0.000000e+00
6.021284e-05 8.765318e-06 3.049993e+00 1.725000e+01 8.000000e+00 0.000000e+00
5.727405e-05 8.661416e-06 3.049993e+00 1.775000e+01 8.000000e+00 0.000000e+00
4.758925e-05 8.798322e-06 3.049993e+00 1.825000e+01 8.000000e+00 0.000000e+00
4.414272e-05 8.792933e-06 3.049993e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.004762e-05 8.735761e-06 3.049993e+00 1.925000e+01 8.000000e+00 0.000000e+00
3.968160e-05 8.734317e-06 3.049993e+00 1.975000e+01 8.000000e+00 0.000000e+00
2.925363e-05 8.337998e-06 3.049993e+00 2.025000e+01 8.000000e+00 0.000000e+00
1.704000e-05 8.244096e-06 3.049993e+00 2.075000e+01 8.000000e+00 0.000000e+00
1.129364e-05 8.093297e-06 3.049993e+00 2.125000e+01 8.000000e+00 0.000000e+00
1.325536e-05 7.996654e-06 3.049993e+00 2.175000e+01 8.000000e+00 0.000000e+00
9.674834e-06 8.072251e-06 3.049993e+00 2.225000e+01 8.000000e+00 0.000000e+00
1.390151e-06 7.801163e-06 3.049993e+00 2.275000e+01 8.000000e+00 0.000000e+00
-8.499141e-06 7.530374e-06 3.049993e+00 2.325000e+01 8.000000e+00 0.000000e+00
-1.279448e-05 7.303259e-06 3.049993e+00 2.375000e+01 8.000000e+00 0.000000e+00
-1.117707e-05 7.615768e-06 3.049993e+00 2.425000e+01 8.000000e+00 0.000000e+00
-7.909690e-06 9.002869e-06 3.049993e+00 2.475000e+01 8.000000e+00 0.000000e+00
2.335233e-03 7.377842e-05 3.149993e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.655465e-03 5.252791e-05 3.149993e+00 7.500000e-01 8.000000e+00 0.000000e+00
9.155608e-04 3.376778e-05 3.149993e+00 1.250000e+00 8.000000e+00 0.000000e+00
3.050976e-04 2.029906e-05 3.149993e+00 1.750000e+00 8.000000e+00 0.000000e+00
6.014309e-05 1.373055e-05 3.149993e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.047589e-05 1.238327e-05 3.149993e+00 2.750000e+00 8.000000e+00 0.000000e+00
2.146328e-05 1.174867e-05 3.149993e+00 3.250000e+00 8.000000e+00 0.000000e+00
2.848400e-05 1.085988e-05 3.149993e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.545041e-05 1.044405e-05 3.149993e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.876589e-05 1.054726e-05 3.149993e+00 4.750000e+00 8.000000e+00 0.000000e+00
3.353586e-05 1.055369e-05 3.149993e+00 5.250000e+00 8.000000e+00 0.000000e+00
3.469343e-05 1.038380e-05 3.149993e+00 5.750000e+00 8.000000e+00 0.000000e+00
3.601077e-05 1.054435e-05 3.149993e+00 6.250000e+00 8.000000e+00 0.000000e+00
4.106068e-05 1.092228e-05 3.149993e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.034945e-05 1.069740e-05 3.149993e+00 7.250000e+00 8.000000e+00 0.000000e+00
4.681422e-05 1.117463e-05 3.149993e+00 7.750000e+00 8.000000e+00 0.000000e+00
4.854211e-05 1.160241e-05 3.149993e+00 8.250000e+00 8.000000e+00 0.000000e+00
4.576186e-05 1.128008e-05 3.149993e+00 8.750000e+00 8.000000e+00 0.000000e+00
2.793762e-05 1.033961e-05 3.149993e+00 9.250000e+00 8.000000e+00 0.000000e+00
1.464262e-05 9.466195e-06 3.149993e+00 9.750000e+00 8.000000e+00 0.000000e+00
3.591501e-06 9.755937e-06 3.149993e+00 1.025000e+01 8.000000e+00 0.000000e+00
7.384913e-06 1.087300e-05 3.149993e+00 1.075000e+01 8.000000e+00 0.000000e+00
1.640398e-05 1.286469e-05 3.149993e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.310082e-05 1.486717e-05 3.149993e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.195320e-05 1.534594e-05 3.149993e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.422168e-05 1.428972e-05 3.149993e+00 1.275000e+01 8.000000e+00 0.000000e+00
5.447380e-05 1.341293e-05 3.149993e+00 1.325000e+01 8.000000e+00 0.000000e+00
6.902888e-05 1.343374e-05 3.149993e+00 1.375000e+01 8.000000e+00 0.000000e+00
6.663727e-05 1.298352e-05 3.149993e+00 1.425000e+01 8.000000e+00 0.000000e+00
5.266423e-05 1.132373e-05 3.149993e+00 1.475000e+01 8.000000e+00 0.000000e+00
4.539733e-05 1.045420e-05 3.149993e+00 1.525000e+01 8.000000e+00 0.000000e+00
5.597704e-05 9.984834e-06 3.149993e+00 1.575000e+01 8.000000e+00 0.000000e+00
6.656252e-05 9.645771e-06 3.149993e+00 1.625000e+01 8.000000e+00 0.000000e+00
6.983227e-05 9.402647e-06 3.149993e+00 1.675000e+01 8.000000e+00 0.000000e+00
5.905528e-05 8.876251e-06 3.149993e+00 1.725000e+01 8.000000e+00 0.000000e+00
4.654191e-05 8.594395e-06 3.149993e+00 1.775000e+01 8.000000e+00 0.000000e+00
3.361406e-05 8.530597e-06 3.149993e+00 1.825000e+01 8.000000e+00 0.000000e+00
3.801058e-05 8.840493e-06 3.149993e+00 1.875000e+01 8.000000e+00 0.000000e+00
4.449419e-05 9.203827e-06 3.149993e+00 1.925000e+01 8.000000e+00 0.000000e+00
5.124976e-05 9.329012e-06 3.149993e+00 1.975000e+01 8.000000e+00 0.000000e+00
4.038937e-05 9.025235e-06 3.149993e+00 2.025000e+01 8.000000e+00 0.000000e+00
2.444463e-05 8.942041e-06 3.149993e+00 2.075000e+01 8.000000e+00 0.000000e+00
1.139335e-05 8.462744e-06 3.149993e+00 2.125000e+01 8.000000e+00 0.000000e+00
5.071718e-06 7.919850e-06 3.149993e+00 2.175000e+01 8.000000e+00 0.000000e+00
-1.922527e-06 7.677451e-06 3.149993e+00 2.225000e+01 8.000000e+00 0.000000e+00
-5.784169e-06 7.365417e-06 3.149993e+00 2.275000e+01 8.000000e+00 0.000000e+00
-7.917738e-06 7.506562e-06 3.149993e+00 2.325000e+01 8.000000e+00 0.000000e+00
-6.785636e-06 7.889567e-06 3.149993e+00 2.375000e+01 8.000000e+00 0.000000e+00
-3.080974e-06 8.751801e-06 3.149993e+00 2.425000e+01 8.000000e+00 0.000000e+00
3.864328e-07 1.022853e-05 3.149993e+00 2.475000e+01 8.000000e+00 0.000000e+00
1.879966e-03 6.802773e-05 3.249993e+00 2.500000e-01 8.000000e+00 0.000000e+00
1.340298e-03 4.896163e-05 3.249993e+00 7.500000e-01 8.000000e+00 0.000000e+00
7.484716e-04 3.216565e-05 3.249993e+00 1.250000e+00 8.000000e+00 0.000000e+00
2.562448e-04 2.013343e-05 3.249993e+00 1.750000e+00 8.000000e+00 0.000000e+00
5.716654e-05 1.390064e-05 3.249993e+00 2.250000e+00 8.000000e+00 0.000000e+00
2.641831e-05 1.264546e-05 3.249993e+00 2.750000e+00 8.000000e+00 0.000000e+00
2.825647e-05 1.236992e-05 3.249993e+00 3.250000e+00 8.000000e+00 0.000000e+00
3.280928e-05 1.119634e-05 3.249993e+00 3.750000e+00 8.000000e+00 0.000000e+00
3.431607e-05 1.019333e-05 3.249993e+00 4.250000e+00 8.000000e+00 0.000000e+00
3.958089e-05 9.911952e-06 3.249993e+00 4.750000e+00 8.000000e+00 0.000000e+00
4.507069e-05 1.030806e-05 3.249993e+00 5.250000e+00 8.000000e+00 0.000000e+00
5.288129e-05 1.094541e-05 3.249993e+00 5.750000e+00 8.000000e+00 0.000000e+00
5.038984e-05 1.108756e-05 3.249993e+00 6.250000e+00 8.000000e+00 0.000000e+00
4.598532e-05 1.106393e-05 3.249993e+00 6.750000e+00 8.000000e+00 0.000000e+00
4.066544e-05 1.099774e-05 3.249993e+00 7.250000e+00 8.000000e+00 0.000000e+00
5.033797e-05 1.166940e-05 3.249993e+00 7.750000e+00 8.000000e+00 0.000000e+00
5.754573e-05 1.225012e-05 3.249993e+00 8.250000e+00 8.000000e+00 0.000000e+00
5.573203e-05 1.218120e-05 3.249993e+00 8.750000e+00 8.000000e+00 0.000000e+00
3.868452e-05 1.135889e-05 3.249993e+00 9.250000e+00 8.000000e+00 0.000000e+00
2.592695e-05 1.065300e-05 3.249993e+00 9.750000e+00 8.000000e+00 0.000000e+00
1.715914e-05 1.109954e-05 3.249993e+00 1.025000e+01 8.000000e+00 0.000000e+00
2.119669e-05 1.216937e-05 3.249993e+00 1.075000e+01 8.000000e+00 0.000000e+00
2.689592e-05 1.401212e-05 3.249993e+00 1.125000e+01 8.000000e+00 0.000000e+00
3.871623e-05 1.576806e-05 3.249993e+00 1.175000e+01 8.000000e+00 0.000000e+00
4.240560e-05 1.619648e-05 3.249993e+00 1.225000e+01 8.000000e+00 0.000000e+00
4.010906e-05 1.485605e-05 3.249993e+00 1.275000e+01 8.000000e+00 0.000000e+00
4.519293e-05 1.334420e-05 3.249993e+00 1.325000e+01 8.000000e+00 0.000000e+00
5.655433e-05 1.240120e-05 3.249993e+00 1.375000e+01 8.000000e+00 0.000000e+00
5.796912e-05 1.177637e-05 3.249993e+00 1.425000e+01 8.000000e+00 0.000000e+00
5.193871e-05 1.085637e-05 3.249993e+00 1.475000e+01 8.000000e+00 0.000000e+00
4.672626e-05 1.041824e-05 3.249993e+00 1.525000e+01 8.000000e+00 0.000000e+00
5.097996e-05 9.897907e-06 3.249993e+00 1.575000e+01 8.000000e+00 0.000000e+00
5.595752e-05 9.220259e-06 3.249993e+00 1.625000e+01 8.000000e+00 0.000000e+00
